"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"2040196",-122.328273169,37.942035675,2005,"0710","0","6","4","-",0,1,"A",,,,,,2400,4,"B","C","A","SAN PABLO AV","SOLANO AV",0,,"Y","2005-09-08",710,"2005-04-30",2115,"1411",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",0,,"F","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2060579",-122.324054263,37.941792072,2005,"0710","1","4","4","18",0,1,"A",,,,,,1500,6,"B","C","A","RT 80","SOLANO AV",400,"W","N","2005-11-01",9370,"2005-06-02",1430,"17610",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.33,"H","-","W","Y",3,"C","-",0,,"N","A","H","-","A","D","6","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2060611",-122.311950827,37.897211114,2005,"0710","1","4","4","04",0,4,"C",,,,,,900,5,"C","C","A","RT 580","CENTRAL AV",1056,"E","N","2005-10-18",9370,"2005-05-19",650,"01052",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.04,"H","-","E","N",2,"A","-",21703,,"N","B","H","-","A","D","1","Y","A","01",0,0,4,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2061163",-122.323896834,37.943424331,2005,"0710","1","2","4","07",0,1,"A",,,,"Y",,1200,3,"B","C","A","RT 80","SOLANO AV",100,"E","N","2005-09-20",9370,"2005-03-01",1100,"01396",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.43,"H","-","W","Y",2,"A","-",21658,"A","M","A","H","-","A","D","6","Y","G","25",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2061211",-122.368174717,37.92721306,2005,"0710","1","6","4","07",0,2,"A",,,,,,1200,5,"E","I","A","RT 580","CUTTING BL",1584,"W","N","2005-10-21",9370,"2005-05-14",920,"01419",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",4.09,"H","-","W","Y",1,"A","-",21658,"A","N","A","H","-","A","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2061243",-122.3112435,37.901648429,2005,"0710","1","3","3","03",0,1,"A",,,,,,900,5,"C","C","A","RT 80","CENTRAL AV",100,"E","N","2005-10-19",9370,"2005-05-25",600,"01353",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.27,"H","-","E","Y",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2062536",-122.326282536,37.948894944,2005,"0710","1","6","4","01",0,1,"A",,,,,"Y",2400,5,"E","I","A","RT 80","MCBRYDE AV",100,"W","N","2005-10-06",9370,"2005-05-21",2150,"01773",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.78,"H","-","W","Y",2,"A","-",23152,"A","N","A","H","-","D","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2063678",-122.416475054,37.933146143,2005,"0710","1","4","3","04",0,2,"A",,,,,,900,6,"C","C","A","RT 580","CB 207",40,"W","N","2005-11-01",9350,"2005-06-02",730,"01368",,"1","5","0","1",,"2","115","-","Y","CC",4,580,"-","-",6.78,"H","-","W","Y",4,"A","-",21703,,"N","A","H","-","A","D","4","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2067352",-122.413889132,37.932989751,2005,"0710","1","2","4","03",0,1,"A",,,,,,1200,5,"C","C","A","RT 580","TOLL PLZ",2640,"W","N","2005-10-21",9350,"2005-05-10",905,"01666",,"1","5","0","1",,"2","115","-","Y","CC",4,580,"-","-",6.63,"H","-","W","Y",3,"A","-",22350,,"N","A","H","-","A","D","4","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2079173",-122.363571725,37.9547538757,2005,"0710","5","1","4","08",0,1,"A",,,,,,900,5,"E","I","A","CHESLEY AV","GIARAMITA ST",63,"W","N","2005-11-21",9370,"2005-05-30",615,"01419",,"1","5","0","3",,"2","010","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2080207",-122.317193283,37.91084536,2005,"0710","1","3","4","03",0,2,"A",,,,,,1800,6,"C","C","A","RT 80","CARLSON BL",200,"W","N","2005-10-24",9370,"2005-06-15",1645,"01396",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.96,"H","-","E","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2086118",-122.322409928,37.927972092,2005,"0710","1","3","2","07",0,1,"A",,,"Y",,,1800,6,"F","A","A","RT 80","CUTTING BL",100,"E","N","2005-10-26",9370,"2005-06-01",1545,"17880",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",2.1,"H","-","E","N",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","A","01",1,0,0,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2102666",-122.384981236,37.928855168,2005,"0710","1","5","4","03",0,2,"A",,,,,,900,6,"C","C","A","RT 580","CASTRO ST",200,"E","N","2005-10-20",9370,"2005-06-03",700,"01419",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",5.128,"R","2","W","N",3,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2102776",-122.373759881,37.95911026,2005,"0710","5","4","3","08",0,1,"B",,,,,,900,6,"E","I","A","RICHMOND PKY","GERTRUDE AV",1848,"N","N","2005-10-20",9370,"2005-06-09",642,"01788",,"1","5","0","3",,"2","010","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","B","H","-","A","D","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2105968",-122.317419378,37.914356262,2005,"0710","1","4","4","08",0,1,"A",,,,,,1200,6,"E","I","A","RT 80","CARLSON BL",385,"E","N","2005-11-04",9370,"2005-06-09",1015,"01725",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",1.1,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118744",-122.360963174,37.9368247986,2005,"0710","0","5","3","10",0,1,"A","Y",,,,,900,6,"A","B","B","NEVIN AV","9TH ST",0,,"Y","2005-11-03",710,"2005-06-17",835,"1384",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","D","0","Y","D",,0,1,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118752",-122.34771317,37.9252166748,2005,"0710","0","1","4","09",0,2,"A",,,,,,1500,6,"D","C","A","CUTTING BL","23RD ST",0,,"Y","2005-11-03",710,"2005-06-06",1218,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"B","N","A","H","-","A","A","0","Y","E",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118760",-122.317173173,37.9868736267,2005,"0710","0","2","4","09",0,1,"A",,,,,,2100,6,"D","C","A","BLUME DR","RICHMOND PKY",0,,"Y","2005-10-17",710,"2005-06-14",1819,"1133",,"5","5","0","0",,"0","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118780",-122.328713173,37.9745368958,2005,"0710","0","5","3","12",0,1,"A",,"Y",,,,2100,6,"D","G","A","SHANE DR","GROOM DR",0,,"Y","2005-10-17",710,"2005-06-10",1836,"1189",,"5","5","0","0",,"0","B12","-","N",,0,0,,,0,,,,"N",2,"A","-",22450,,"N","A","H","-","A","-","0","Y","L",,0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118784",-122.347573172,37.9357452393,2005,"0710","0","6","3","12",0,1,"-","Y",,,,,1800,6,"D","B","-","23RD ST","MACDONALD AV",0,,"Y","2005-09-30",710,"2005-06-11",1635,"1189","034","5","5","0","0",,"0","B10","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","F","-","H","-","A","A","0","Y","A",,0,1,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118788",-122.360903174,37.9425964355,2005,"0710","0","6","4","03",0,2,"A",,,,,,1500,6,"D","D","A","PENNSYLVANIA","9TH ST",0,,"Y","2005-10-17",710,"2005-06-11",1230,"1402",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118796",-122.365293179,37.9742164612,2005,"0710","0","4","4","12",0,1,"A",,,,,"Y",2100,6,"D","C","A","RICHMOND PKY","GOODRICK AV",0,,"Y","2005-09-30",710,"2005-06-09",1815,"1405",,"5","5","0","0",,"0","013","-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,"A","F","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118805",-122.365023174,37.9294662476,2005,"0710","0","3","4","09",0,2,"A",,,,,,900,6,"D","C","A","S 5TH ST","FLORIDA AV",0,,"Y","2005-10-27",710,"2005-06-08",834,"1200",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21803,"A","N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118806",-122.328673174,37.9781951904,2005,"0710","0","7","4","08",0,2,"A",,,,,,1500,5,"D","C","A","HILLTOP MALL RD","SHANE DR",0,,"Y","2005-10-27",710,"2005-05-29",1242,"1351","034","5","5","0","0",,"0","015","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118817",-122.338223169,37.9252433777,2005,"0710","0","5","4","12",0,1,"A","Y",,,,,900,6,"G","B","B","CARLSON","CUTTING BL",0,,"Y","2005-11-03",710,"2005-06-03",800,"1274",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","F","A","H","-","A","A","0","Y","A",,0,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118833",-122.318642067,37.9409370422,2005,"0710","0","5","4","09",0,1,"A",,"Y",,,,1800,6,"D","G","A","SIERRA RD","SONOMA AV",9,"E","N","2005-10-27",710,"2005-06-03",1755,"1402",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","L",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118837",-122.367863174,37.9308738708,2005,"0710","0","7","3","09",0,2,"A",,,,,"Y",2100,6,"D","C","A","OHIO AV","S 2ND ST",0,,"Y","2005-10-27",710,"2005-06-05",1815,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118841",-122.31484571,37.9762115479,2005,"0710","0","5","4","03",0,1,"A",,,,,,900,6,"B","C","A","HILLTOP DR","PARK CENTRAL",360,"W","N","2005-10-27",710,"2005-06-03",750,"1402",,"5","5","0","0",,"0","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118849",-122.334187898,37.9338531494,2005,"0710","0","4","4","03",0,1,"A",,,,,"Y",2100,6,"C","C","A","MACDONALD AV","37TH ST",25,"E","N","2005-10-26",710,"2005-06-02",1800,"1264",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118857",-122.342703171,37.9362449646,2005,"0710","0","2","4","09",0,1,"A",,,,,,1800,5,"D","C","A","27TH ST","NEVIN AV",0,,"Y","2005-10-27",710,"2005-05-31",1605,"1264",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2118861",-122.355944032,37.9211463928,2005,"0710","0","4","4","09",0,2,"A",,,,,,1200,6,"D","C","A","MARINA WY S","WRIGHT AV",18,"S","N","2005-10-27",710,"2005-06-02",906,"1345",,"5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","D",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120030",-122.364635319,37.926068471,2005,"0710","1","6","1","01",1,1,"B",,,,,"Y",300,4,"E","I","A","RT 580","CUTTING BL",449,"W","N","2005-08-02",9370,"2005-04-09",200,"01748",,"3","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",3.88,"H","-","E","Y",1,"A","-",23152,"A","N","B","H","-","D","D","1","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120073",-122.309728751,37.898697702,2005,"0710","1","5","4","08",0,1,"A",,,,,,1500,7,"E","I","A","RT 80","CENTRAL AV",400,"W","N","2005-12-09",9370,"2005-07-01",1320,"01100",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.14,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120723",-122.329333167,37.9186248779,2005,"0710","0","7","2","07",0,2,"A","Y",,,,,1200,6,"B","B","-","CARLSON BL","S 45TH ST",0,,"-","2005-11-22",710,"2005-06-26",935,"1382",,"5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A",,1,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120727",-122.360903174,37.9425964355,2005,"0710","0","4","2","12",0,1,"A",,"Y",,,,1500,6,"C","G","A","9TH ST","PENNSYLVANIA AV",0,,"Y","2005-11-18",710,"2005-06-30",1242,"1357",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22450,,"F","A","H","-","A","D","0","Y","A",,1,0,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120738",-122.334531466,37.9253692627,2005,"0710","0","2","4","09",0,1,"A",,"Y",,,,1500,6,"D","G","A","CUTTING BL","S 37TH ST",63,"W","-","2005-11-10",710,"2005-06-21",1350,"1254",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21802,,"F","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120739",0,0,2005,"0710","0","6","4","03",0,2,"B",,,,,,1200,6,"C","C","A","RICHMOND PKY","HILLTOP DR",75,"N","N","2005-11-18",710,"2005-06-25",1115,"1402",,"5","5","0","0",,"0","013","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120742",-122.347573172,37.9368934631,2005,"0710","0","6","3","04",0,3,"A",,,,,,2100,7,"C","C","A","23RD ST","NEVIN ST",0,,"-","2005-11-30",710,"2005-07-02",1850,"TLETT",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",21703,,"N","A","H","-","A","A","0","Y","-",,0,3,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120746",-122.323496605,37.9141960144,2005,"0710","0","1","4","12",0,1,"A",,,,,,1200,6,"A","C","A","BAYVIEW","CARLSON",30,"E","N","2005-11-18",710,"2005-06-27",930,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","M","A","H","-","A","A","0","Y","D",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120747",-122.319803172,37.971995011,2005,"0710","0","2","4","04",0,1,"A",,,,,,1800,6,"C","C","A","HILLTOP DR","RT 80",25,"E","N","2005-12-06",710,"2005-06-14",1518,"00026",,"5","5","0","0",,"0",,"-","Y","CC",4,80,"-","-",5.768,"R","4","E","Y",2,"A","-",21703,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","E","RICHMOND","CONTRA COSTA","CA",0,0
"2120750",-122.3610276,37.975112915,2005,"0710","0","1","2","03",0,2,"A",,,,,,1500,7,"F","J","A","RICHMOND PKY","GOODRICK AV",1320,"E","N","2005-11-30",710,"2005-07-04",1315,"352",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","-","-",1,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120751",-122.372179479,37.9463500977,2005,"0710","0","3","4","04",0,1,"A",,,,,,2500,6,"C","C","A","CASTRO ST","HENSLEY ST",255,"W","N","2005-11-18",710,"2005-06-22",2500,"1265",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"M","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120759",-122.376565283,37.9199752808,2005,"0710","0","1","3","01",0,1,"A",,,,,"Y",2400,6,"F","I","A","CANAL BL","CUTTING BL",2112,"S","N","2005-11-23",710,"2005-06-20",2120,"1033",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120764",-122.327503169,37.9404067993,2005,"0710","0","2","3","05",0,1,"A",,"Y",,,,900,7,"E","I","A","SAN PABLO AV","CLINTON AV",0,,"Y","2005-11-28",710,"2005-07-12",725,"1221",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21650,,"N","A","H","-","A","A","0","Y","-","-",0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120772",-122.314603163,37.906325006,2005,"0710","0","2","4","08",0,1,"A",,,,,,1200,7,"D","C","A","CARLSON BL","RT 80",0,,"Y","2006-01-09",710,"2005-07-12",915,"1387",,"5","5","0","0",,"0",,"-","Y","CC",4,80,"-","-",0.827,"R","4","W","Y",2,"A","-",22100,"B","N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","W","RICHMOND","CONTRA COSTA","CA",0,0
"2120776",-122.312518273,37.9093437195,2005,"0710","0","7","3","03",0,1,"A",,,,,,2100,7,"A","C","A","CARLSON BL","SANTA CLARA",42,"W","N","2005-12-01",710,"2005-07-10",2020,"1220",,"5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"M","A","H","-","A","A","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120778",-122.348573172,37.9384651184,2005,"0710","0","4","3","12",0,2,"A",,,,,,1500,6,"D","C","A","BARRETT AV","22ND ST",0,,"Y","2005-11-10",710,"2005-06-30",1224,"1220",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","-","-",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120784",-122.334313168,37.9253768921,2005,"0710","0","7","4","12",0,3,"A",,,,,,1200,7,"D","C","A","S 37TH ST","CUTTING BL",0,,"Y","2005-12-01",710,"2005-07-10",925,"1382",,"5","5","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","F","A","H","-","A","A","0","Y","A",,0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120790",-122.358063173,37.9294433594,2005,"0710","0","4","4","09",0,1,"A",,,,,,1200,6,"D","C","A","FLORIDA AV","S 12TH ST",0,,"Y","2005-11-15",710,"2005-06-30",911,"1417",,"5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21802,,"N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120794",-122.324671809,37.9346313477,2005,"0710","0","4","4","03",0,2,"C",,,,,,1800,6,"C","C","A","SAN PABLO AV","NEVIN AV",950,"N","N","2005-12-21",710,"2005-06-16",1515,"1119",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","B","H","-","A","A","0","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120800",-122.347573172,37.9357452393,2005,"0710","0","6","4","12",0,4,"A",,,,,,2100,7,"D","C","A","23RD ST","MACDONALD AV",0,,"Y","2005-11-28",710,"2005-07-02",1840,"1296",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A",,0,0,4,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120898",-122.328273169,37.942035675,2005,"0710","0","5","1","10",1,0,"A","Y",,,,"Y",1200,7,"G","B","B","SAN PABLO AV","SOLANO AV",0,,"Y","2006-06-12",710,"2005-07-08",1008,"1376",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","M",,0,0,0,1,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2120914",0,0,2005,"0710","0","7","1","03",1,0,"B",,,,,"Y",300,6,"F","I","A","JULIGA WOODS ST","S 34TH ST",202,"E","N","2005-08-11",710,"2005-06-26",122,"1261",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","A","0","Y","A",,0,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2124397",-122.325277472,37.938746001,2005,"0710","1","7","4","08",0,1,"A",,,,,,1800,7,"E","I","A","RT 80","SAN PABLO AV",150,"E","N","2006-01-06",9370,"2005-07-03",1635,"01419",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.02,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2130467",-122.323884903,37.942761653,2005,"0710","1","4","4","03",0,1,"B",,,,,,1800,6,"C","C","A","RT 80","SOLANO AV",100,"W","N","2005-11-10",9370,"2005-06-16",1605,"01721",,"2","5","0","1",,"2","082","C","Y","CC",4,80,"-","-",3.39,"H","-","W","N",2,"A","-",22350,,"N","B","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2131930",-122.347383174,37.9541358948,2005,"0710","0","6","3","12",0,2,"A",,,,,,1800,7,"A","C","A","23RD ST","EMERIC AV",0,,"Y","2005-12-08",710,"2005-07-16",1755,"01621",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,"A","N","A","H","-","A","D","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2131974",-122.317022011,37.980816831,2005,"0710","1","7","4","08",0,1,"A",,,,,,1500,7,"E","C","A","RT 80","RICHMOND PKY",2640,"W","N","2005-12-06",9370,"2005-07-10",1315,"17822",,"1","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.24,"H","-","W","Y",3,"A","-",22107,,"N","A","-","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2140448",-122.39926447,37.932160587,2005,"0710","1","1","4","03",0,1,"A",,,,,,900,6,"C","C","A","RT 580","MARINE ST",2640,"W","N","2005-11-30",9370,"2005-06-20",705,"01052",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",5.96,"H","-","W","N",4,"A","-",22350,,"M","A","H","-","A","D","1","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2143165",-122.316326164,37.982232961,2005,"0710","1","5","4","03",0,1,"A",,,,,,1800,7,"C","C","A","RT 80","RICHMOND PKY",1584,"W","N","2006-01-18",9370,"2005-07-01",1742,"01784",,"2","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.44,"H","-","E","Y",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2162011",-122.323557567,37.9141197205,2005,"0710","0","1","2","03",0,1,"A",,,"Y",,,2400,7,"E","I","A","CARLSON BL","BAYVIEW AV",10,"N","N","2005-11-15",710,"2005-07-04",2315,,,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","A","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
