country,iso3c,year,value
St. Lucia,LCA,1996,71.15748780487807
St. Lucia,LCA,1997,71.15529268292684
St. Lucia,LCA,1998,71.19136585365854
St. Lucia,LCA,1999,71.27617073170732
St. Lucia,LCA,2000,71.4230487804878
St. Lucia,LCA,2001,71.64280487804879
St. Lucia,LCA,2002,71.92485365853659
St. Lucia,LCA,2003,72.25473170731708
St. Lucia,LCA,2004,72.61956097560977
St. Lucia,LCA,2005,72.99907317073172
St. Lucia,LCA,2006,73.36907317073171
St. Lucia,LCA,2007,73.7118536585366
St. Lucia,LCA,2008,74.01314634146341
St. Lucia,LCA,2009,74.26604878048782
St. Lucia,LCA,2010,74.47109756097562
St. Lucia,LCA,2011,74.63570731707317
St. Lucia,LCA,2012,74.77763414634147
St. Lucia,LCA,2013,74.91270731707318
St. Lucia,LCA,2014,75.04685365853659
Latin America & Caribbean,LCN,1990,67.75792616181191
Latin America & Caribbean,LCN,1991,68.11232619903006
Latin America & Caribbean,LCN,1992,68.47922435870737
Latin America & Caribbean,LCN,1993,68.85600592741449
Latin America & Caribbean,LCN,1994,69.24286080712588
Latin America & Caribbean,LCN,1995,69.63543283898602
Latin America & Caribbean,LCN,1996,70.02933785283894
Latin America & Caribbean,LCN,1997,70.4188086920867
Latin America & Caribbean,LCN,1998,70.79593756221126
Latin America & Caribbean,LCN,1999,71.15821817491033
Latin America & Caribbean,LCN,2000,71.50723418973352
Latin America & Caribbean,LCN,2001,71.82730084129177
Latin America & Caribbean,LCN,2002,72.12885602822516
Latin America & Caribbean,LCN,2003,72.40797836458077
Latin America & Caribbean,LCN,2004,72.66972041262198
Latin America & Caribbean,LCN,2005,72.91683043842087
Latin America & Caribbean,LCN,2006,73.15258298417004
Latin America & Caribbean,LCN,2007,73.37902284561606
Latin America & Caribbean,LCN,2008,73.59681279040755
Latin America & Caribbean,LCN,2009,73.81807412881334
Latin America & Caribbean,LCN,2010,74.03896567893548
Latin America & Caribbean,LCN,2011,74.26333547374139
Latin America & Caribbean,LCN,2012,74.48749665841733
Latin America & Caribbean,LCN,2013,74.71364010685161
Latin America & Caribbean,LCN,2014,74.94196451894325
Least developed countries: UN classification,LDC,1990,51.659042095685166
Least developed countries: UN classification,LDC,1991,51.92511133713144
Least developed countries: UN classification,LDC,1992,52.22933344980336
Least developed countries: UN classification,LDC,1993,52.573548869750354
Least developed countries: UN classification,LDC,1994,52.949001281164534
Least developed countries: UN classification,LDC,1995,53.34800389353707
Least developed countries: UN classification,LDC,1996,53.766458297134626
Least developed countries: UN classification,LDC,1997,54.2011093863544
Least developed countries: UN classification,LDC,1998,54.650017827260974
Least developed countries: UN classification,LDC,1999,55.11305010199961
Least developed countries: UN classification,LDC,2000,55.593979950565924
Least developed countries: UN classification,LDC,2001,56.09973949184437
Least developed countries: UN classification,LDC,2002,56.63537535803577
Least developed countries: UN classification,LDC,2003,57.20127722376084
Least developed countries: UN classification,LDC,2004,57.79177421117572
Least developed countries: UN classification,LDC,2005,58.399379375969936
Least developed countries: UN classification,LDC,2006,59.01532257788749
Least developed countries: UN classification,LDC,2007,59.62773155926102
Least developed countries: UN classification,LDC,2008,60.22593947516252
Least developed countries: UN classification,LDC,2009,60.80134470890604
Least developed countries: UN classification,LDC,2010,61.34570629020155
Least developed countries: UN classification,LDC,2011,61.854552205121635
Least developed countries: UN classification,LDC,2012,62.33010210687163
Least developed countries: UN classification,LDC,2013,62.77538372796884
Least developed countries: UN classification,LDC,2014,63.190445941854506
Low income,LIC,1990,49.79366991588543
Low income,LIC,1991,49.88462309104013
Low income,LIC,1992,49.9971189686832
Low income,LIC,1993,50.13666175763517
Low income,LIC,1994,50.295760401184175
Low income,LIC,1995,50.47578372694989
Low income,LIC,1996,50.6890994183831
Low income,LIC,1997,50.94964525594388
Low income,LIC,1998,51.26860262205285
Low income,LIC,1999,51.6527919671768
Low income,LIC,2000,52.107270399613235
Low income,LIC,2001,52.63472626661624
Low income,LIC,2002,53.22844893188192
Low income,LIC,2003,53.878251957234475
Low income,LIC,2004,54.57238038154892
Low income,LIC,2005,55.29902981521014
Low income,LIC,2006,56.046783415404036
Low income,LIC,2007,56.80133077813506
Low income,LIC,2008,57.54761080806796
Low income,LIC,2009,58.2709867602368
Low income,LIC,2010,58.958189963325125
Low income,LIC,2011,59.60073644344845
Low income,LIC,2012,60.20020336806904
Low income,LIC,2013,60.75839613551595
Low income,LIC,2014,61.27438557102725
Liechtenstein,LIE,1994,78.4219512195122
Liechtenstein,LIE,1995,77.39024390243904
Liechtenstein,LIE,1996,76.83658536585367
Liechtenstein,LIE,1997,76.04634146341465
Liechtenstein,LIE,1998,77.74634146341464
Liechtenstein,LIE,1999,79.10975609756099
Liechtenstein,LIE,2000,76.8268292682927
Liechtenstein,LIE,2001,79.27560975609757
Liechtenstein,LIE,2002,79.63658536585366
Liechtenstein,LIE,2003,79.96097560975612
Liechtenstein,LIE,2004,81.77073170731708
Liechtenstein,LIE,2005,80.66829268292683
Liechtenstein,LIE,2006,80.94878048780488
Liechtenstein,LIE,2007,81.2951219512195
Liechtenstein,LIE,2008,82.6829268292683
Liechtenstein,LIE,2009,81.5
Liechtenstein,LIE,2010,81.84146341463416
Liechtenstein,LIE,2011,81.79268292682929
Liechtenstein,LIE,2012,82.3829268292683
Liechtenstein,LIE,2013,82.26097560975612
Liechtenstein,LIE,2014,82.26097560975612
Sri Lanka,LKA,1990,69.67948780487806
Sri Lanka,LKA,1991,69.78019512195122
Sri Lanka,LKA,1992,69.79641463414634
Sri Lanka,LKA,1993,69.7167317073171
Sri Lanka,LKA,1994,69.56597560975611
Sri Lanka,LKA,1995,69.41860975609757
Sri Lanka,LKA,1996,69.37273170731709
Sri Lanka,LKA,1997,69.50465853658538
Sri Lanka,LKA,1998,69.85065853658537
Sri Lanka,LKA,1999,70.4018536585366
Sri Lanka,LKA,2000,71.10639024390245
Sri Lanka,LKA,2001,71.87782926829269
Sri Lanka,LKA,2002,72.61014634146342
Sri Lanka,LKA,2003,73.22231707317074
Sri Lanka,LKA,2004,73.68029268292683
Sri Lanka,LKA,2005,73.97356097560977
Sri Lanka,LKA,2006,74.12453658536587
Sri Lanka,LKA,2007,74.19412195121953
Sri Lanka,LKA,2008,74.23873170731709
Sri Lanka,LKA,2009,74.28029268292684
Sri Lanka,LKA,2010,74.33924390243902
Sri Lanka,LKA,2011,74.42456097560977
Sri Lanka,LKA,2012,74.53124390243903
Sri Lanka,LKA,2013,74.65382926829268
Sri Lanka,LKA,2014,74.7948048780488
Lower middle income,LMC,1990,59.6152494991607
Lower middle income,LMC,1991,59.9319438720421
Lower middle income,LMC,1992,60.28676861230622
Lower middle income,LMC,1993,60.61402807451995
Lower middle income,LMC,1994,60.935384410490286
Lower middle income,LMC,1995,61.25124903392997
Lower middle income,LMC,1996,61.57109306368535
Lower middle income,LMC,1997,61.89826636744497
Lower middle income,LMC,1998,62.22304847107218
Lower middle income,LMC,1999,62.53336964963467
Lower middle income,LMC,2000,62.82600630477004
Lower middle income,LMC,2001,63.13696245186462
Lower middle income,LMC,2002,63.44027120483024
Lower middle income,LMC,2003,63.75055836405925
Lower middle income,LMC,2004,64.06841127948569
Lower middle income,LMC,2005,64.38861044550482
Lower middle income,LMC,2006,64.72221673172412
Lower middle income,LMC,2007,65.05949547594636
Lower middle income,LMC,2008,65.39323013493545
Lower middle income,LMC,2009,65.73837888019362
Lower middle income,LMC,2010,66.07654497248804
Lower middle income,LMC,2011,66.39343516583757
Lower middle income,LMC,2012,66.6913441651063
Lower middle income,LMC,2013,66.98014474793855
Lower middle income,LMC,2014,67.25391712529236
Low & middle income,LMY,1990,62.974186261899604
Low & middle income,LMY,1991,63.19345602773057
Low & middle income,LMY,1992,63.35949547897217
Low & middle income,LMY,1993,63.515419757821924
Low & middle income,LMY,1994,63.72818798307116
Low & middle income,LMY,1995,63.98936150035617
Low & middle income,LMY,1996,64.271642242753
Low & middle income,LMY,1997,64.58042267905573
Low & middle income,LMY,1998,64.85456722279608
Low & middle income,LMY,1999,65.12933381554488
Low & middle income,LMY,2000,65.4157794780628
Low & middle income,LMY,2001,65.72780182340199
Low & middle income,LMY,2002,66.02247567433452
Low & middle income,LMY,2003,66.33213633231034
Low & middle income,LMY,2004,66.65650877546928
Low & middle income,LMY,2005,66.96535556186222
Low & middle income,LMY,2006,67.30668362451894
Low & middle income,LMY,2007,67.63540364667607
Low & middle income,LMY,2008,67.94323856506684
Low & middle income,LMY,2009,68.26633095589024
Low & middle income,LMY,2010,68.56102184065875
Low & middle income,LMY,2011,68.85948294300593
Low & middle income,LMY,2012,69.13950429911651
Low & middle income,LMY,2013,69.39503778945648
Low & middle income,LMY,2014,69.6378438326154
Lesotho,LSO,1990,59.331097560975614
Lesotho,LSO,1991,59.63639024390245
Lesotho,LSO,1992,59.57765853658537
Lesotho,LSO,1993,59.09509756097561
Lesotho,LSO,1994,58.18029268292683
Lesotho,LSO,1995,56.837878048780496
Lesotho,LSO,1996,55.106926829268296
Lesotho,LSO,1997,53.126756097560985
Lesotho,LSO,1998,51.05507317073172
Lesotho,LSO,1999,49.02260975609756
Lesotho,LSO,2000,47.1829756097561
Lesotho,LSO,2001,45.67168292682927
Lesotho,LSO,2002,44.543487804878055
Lesotho,LSO,2003,43.82475609756098
Lesotho,LSO,2004,43.53346341463415
Lesotho,LSO,2005,43.657731707317076
Lesotho,LSO,2006,44.14834146341464
Lesotho,LSO,2007,44.88221951219513
Lesotho,LSO,2008,45.739243902439036
Lesotho,LSO,2009,46.63458536585367
Lesotho,LSO,2010,47.48341463414635
Lesotho,LSO,2011,48.21975609756098
Lesotho,LSO,2012,48.836000000000006
Lesotho,LSO,2013,49.33146341463416
Lesotho,LSO,2014,49.70058536585366
Late-demographic dividend,LTE,1990,68.8678027457896
Late-demographic dividend,LTE,1991,68.99112533254389
Late-demographic dividend,LTE,1992,69.01627857774388
Late-demographic dividend,LTE,1993,69.02419751732461
Late-demographic dividend,LTE,1994,69.15503634218362
Late-demographic dividend,LTE,1995,69.42002274581785
Late-demographic dividend,LTE,1996,69.73798954832175
Late-demographic dividend,LTE,1997,70.09172347019566
Late-demographic dividend,LTE,1998,70.40052283106387
Late-demographic dividend,LTE,1999,70.71255182018184
Late-demographic dividend,LTE,2000,71.05212964396863
Late-demographic dividend,LTE,2001,71.45091291924062
Late-demographic dividend,LTE,2002,71.79662339967177
Late-demographic dividend,LTE,2003,72.14724650960558
Late-demographic dividend,LTE,2004,72.51195383727067
Late-demographic dividend,LTE,2005,72.81583966306559
Late-demographic dividend,LTE,2006,73.16835492567124
Late-demographic dividend,LTE,2007,73.47290421095637
Late-demographic dividend,LTE,2008,73.72824444850806
Late-demographic dividend,LTE,2009,74.00419564864318
Late-demographic dividend,LTE,2010,74.22661424129859
Late-demographic dividend,LTE,2011,74.48791132479825
Late-demographic dividend,LTE,2012,74.72146852690302
Late-demographic dividend,LTE,2013,74.92106049368455
Late-demographic dividend,LTE,2014,75.11927315919063
Lithuania,LTU,1990,71.16073170731708
Lithuania,LTU,1991,70.36414634146342
Lithuania,LTU,1992,70.23439024390245
Lithuania,LTU,1993,68.91048780487806
Lithuania,LTU,1994,68.53024390243903
Lithuania,LTU,1995,69.00634146341466
Lithuania,LTU,1996,70.1080487804878
Lithuania,LTU,1997,70.9090243902439
Lithuania,LTU,1998,71.21951219512195
Lithuania,LTU,1999,71.5707317073171
Lithuania,LTU,2000,72.01951219512195
Lithuania,LTU,2001,71.65853658536585
Lithuania,LTU,2002,71.76097560975612
Lithuania,LTU,2003,72.06097560975611
Lithuania,LTU,2004,71.9609756097561
Lithuania,LTU,2005,71.25365853658538
Lithuania,LTU,2006,71.05609756097562
Lithuania,LTU,2007,70.9
Lithuania,LTU,2008,71.81219512195122
Lithuania,LTU,2009,72.91463414634147
Lithuania,LTU,2010,73.26829268292683
Lithuania,LTU,2011,73.56341463414635
Lithuania,LTU,2012,73.86341463414635
Lithuania,LTU,2013,73.91463414634146
Lithuania,LTU,2014,73.96585365853659
Luxembourg,LUX,1990,75.01041463414634
Luxembourg,LUX,1991,75.46341463414635
Luxembourg,LUX,1992,75.77073170731707
Luxembourg,LUX,1993,75.71219512195123
Luxembourg,LUX,1994,76.37073170731708
Luxembourg,LUX,1995,76.51219512195124
Luxembourg,LUX,1996,76.51951219512196
Luxembourg,LUX,1997,76.88048780487804
Luxembourg,LUX,1998,77.0170731707317
Luxembourg,LUX,1999,77.77073170731708
Luxembourg,LUX,2000,77.87317073170732
Luxembourg,LUX,2001,77.82439024390246
Luxembourg,LUX,2002,77.96585365853659
Luxembourg,LUX,2003,77.72682926829269
Luxembourg,LUX,2004,79.1219512195122
Luxembourg,LUX,2005,79.43170731707318
Luxembourg,LUX,2006,79.2878048780488
Luxembourg,LUX,2007,79.3829268292683
Luxembourg,LUX,2008,80.53902439024391
Luxembourg,LUX,2009,80.63658536585366
Luxembourg,LUX,2010,80.63170731707318
Luxembourg,LUX,2011,80.98780487804878
Luxembourg,LUX,2012,81.39268292682927
Luxembourg,LUX,2013,81.8
Luxembourg,LUX,2014,82.20731707317074
Latvia,LVA,1990,69.27317073170732
Latvia,LVA,1991,69.03243902439026
Latvia,LVA,1992,68.3960975609756
Latvia,LVA,1993,66.72268292682926
Latvia,LVA,1994,65.66439024390246
Latvia,LVA,1995,66.39121951219514
Latvia,LVA,1996,68.77658536585368
Latvia,LVA,1997,69.34926829268294
Latvia,LVA,1998,69.01219512195122
Latvia,LVA,1999,69.7429268292683
Latvia,LVA,2000,70.31463414634148
Latvia,LVA,2001,70.7609756097561
Latvia,LVA,2002,70.96097560975612
Latvia,LVA,2003,71.2658536585366
Latvia,LVA,2004,72.02682926829269
Latvia,LVA,2005,71.35609756097561
Latvia,LVA,2006,70.8658536585366
Latvia,LVA,2007,71.01951219512196
Latvia,LVA,2008,72.41951219512197
Latvia,LVA,2009,73.08048780487806
Latvia,LVA,2010,73.4829268292683
Latvia,LVA,2011,73.57560975609756
Latvia,LVA,2012,73.77804878048781
Latvia,LVA,2013,73.98292682926831
Latvia,LVA,2014,74.1878048780488
"Macao SAR, China",MAC,1990,75.27697560975611
"Macao SAR, China",MAC,1991,75.53078048780489
"Macao SAR, China",MAC,1992,75.77960975609757
"Macao SAR, China",MAC,1993,76.02441463414635
"Macao SAR, China",MAC,1994,76.26524390243902
"Macao SAR, China",MAC,1995,76.50207317073172
"Macao SAR, China",MAC,1996,76.73441463414633
"Macao SAR, China",MAC,1997,76.96275609756098
"Macao SAR, China",MAC,1998,77.18660975609757
"Macao SAR, China",MAC,1999,77.4069756097561
"Macao SAR, China",MAC,2000,77.62282926829269
"Macao SAR, China",MAC,2001,77.83465853658537
"Macao SAR, China",MAC,2002,78.04197560975611
"Macao SAR, China",MAC,2003,78.24629268292684
"Macao SAR, China",MAC,2004,78.44812195121952
"Macao SAR, China",MAC,2005,78.64902439024391
"Macao SAR, China",MAC,2006,78.85156097560976
"Macao SAR, China",MAC,2007,79.05624390243904
"Macao SAR, China",MAC,2008,79.26460975609757
"Macao SAR, China",MAC,2009,79.47617073170733
"Macao SAR, China",MAC,2010,79.69039024390244
"Macao SAR, China",MAC,2011,79.90624390243904
"Macao SAR, China",MAC,2012,80.12317073170732
"Macao SAR, China",MAC,2013,80.33914634146342
"Macao SAR, China",MAC,2014,80.55309756097562
St. Martin (French part),MAF,1990,74.5219512195122
St. Martin (French part),MAF,1991,75.92439024390245
St. Martin (French part),MAF,1992,75.42439024390245
St. Martin (French part),MAF,1993,75.57317073170734
St. Martin (French part),MAF,1994,75.8219512195122
St. Martin (French part),MAF,1995,75.97073170731709
St. Martin (French part),MAF,1996,76.17073170731709
St. Martin (French part),MAF,1997,76.37073170731708
St. Martin (French part),MAF,1998,76.5707317073171
St. Martin (French part),MAF,1999,76.77073170731708
St. Martin (French part),MAF,2000,76.97073170731707
St. Martin (French part),MAF,2001,77.17073170731707
St. Martin (French part),MAF,2002,77.37073170731709
St. Martin (French part),MAF,2003,77.57073170731708
St. Martin (French part),MAF,2004,77.72195121951219
St. Martin (French part),MAF,2005,77.87073170731708
St. Martin (French part),MAF,2006,78.0707317073171
St. Martin (French part),MAF,2007,78.2219512195122
St. Martin (French part),MAF,2008,78.37073170731709
St. Martin (French part),MAF,2009,78.5707317073171
St. Martin (French part),MAF,2010,78.7219512195122
St. Martin (French part),MAF,2011,78.87073170731708
St. Martin (French part),MAF,2012,79.0219512195122
St. Martin (French part),MAF,2013,79.17073170731709
St. Martin (French part),MAF,2014,79.32195121951221
Morocco,MAR,1990,64.68048780487806
Morocco,MAR,1991,65.20309756097562
Morocco,MAR,1992,65.67231707317075
Morocco,MAR,1993,66.09380487804879
Morocco,MAR,1994,66.47258536585366
Morocco,MAR,1995,66.82068292682928
Morocco,MAR,1996,67.14909756097562
Morocco,MAR,1997,67.47119512195123
Morocco,MAR,1998,67.7989268292683
Morocco,MAR,1999,68.13924390243903
Morocco,MAR,2000,68.49760975609756
Morocco,MAR,2001,68.87200000000001
Morocco,MAR,2002,69.25641463414637
Morocco,MAR,2003,69.64536585365855
Morocco,MAR,2004,70.03882926829269
Morocco,MAR,2005,70.4398292682927
Morocco,MAR,2006,70.85243902439025
Morocco,MAR,2007,71.27763414634147
Morocco,MAR,2008,71.71141463414635
Morocco,MAR,2009,72.14821951219511
Morocco,MAR,2010,72.5769268292683
Morocco,MAR,2011,72.98543902439025
Morocco,MAR,2012,73.36465853658538
Morocco,MAR,2013,73.70904878048782
Morocco,MAR,2014,74.01609756097562
Monaco,MCO,,
Moldova,MDA,1990,67.46565853658537
Moldova,MDA,1991,67.39231707317073
Moldova,MDA,1992,67.24541463414634
Moldova,MDA,1993,67.06704878048782
Moldova,MDA,1994,66.88334146341464
Moldova,MDA,1995,66.7278292682927
Moldova,MDA,1996,66.62909756097562
Moldova,MDA,1997,66.59509756097562
Moldova,MDA,1998,66.63031707317074
Moldova,MDA,1999,66.73478048780488
Moldova,MDA,2000,66.89002439024391
Moldova,MDA,2001,67.06607317073173
Moldova,MDA,2002,67.23639024390245
Moldova,MDA,2003,67.38739024390246
Moldova,MDA,2004,67.52451219512196
Moldova,MDA,2005,67.67807317073171
Moldova,MDA,2006,67.8959024390244
Moldova,MDA,2007,68.2099024390244
Moldova,MDA,2008,68.63002439024392
Moldova,MDA,2009,69.14329268292683
Moldova,MDA,2010,69.70926829268294
Moldova,MDA,2011,70.2710975609756
Moldova,MDA,2012,70.77248780487805
Moldova,MDA,2013,71.17204878048781
Moldova,MDA,2014,71.4558780487805
Madagascar,MDG,1990,51.00809756097562
Madagascar,MDG,1991,51.59824390243902
Madagascar,MDG,1992,52.28012195121952
Madagascar,MDG,1993,53.02280487804879
Madagascar,MDG,1994,53.807292682926835
Madagascar,MDG,1995,54.614048780487806
Madagascar,MDG,1996,55.42700000000001
Madagascar,MDG,1997,56.23351219512195
Madagascar,MDG,1998,57.02043902439025
Madagascar,MDG,1999,57.77173170731708
Madagascar,MDG,2000,58.472804878048784
Madagascar,MDG,2001,59.11360975609757
Madagascar,MDG,2002,59.69917073170732
Madagascar,MDG,2003,60.235512195121956
Madagascar,MDG,2004,60.72870731707318
Madagascar,MDG,2005,61.18729268292684
Madagascar,MDG,2006,61.62436585365854
Madagascar,MDG,2007,62.05300000000001
Madagascar,MDG,2008,62.48275609756099
Madagascar,MDG,2009,62.918170731707335
Madagascar,MDG,2010,63.36173170731708
Madagascar,MDG,2011,63.807414634146355
Madagascar,MDG,2012,64.24665853658537
Madagascar,MDG,2013,64.6739024390244
Madagascar,MDG,2014,65.08560975609757
Maldives,MDV,1990,61.418512195121956
Maldives,MDV,1991,62.258219512195126
Maldives,MDV,1992,63.09329268292684
Maldives,MDV,1993,63.91946341463415
Maldives,MDV,1994,64.73775609756098
Maldives,MDV,1995,65.56048780487805
Maldives,MDV,1996,66.40370731707317
Maldives,MDV,1997,67.27804878048782
Maldives,MDV,1998,68.18382926829268
Maldives,MDV,1999,69.11460975609758
Maldives,MDV,2000,70.05970731707318
Maldives,MDV,2001,71.00558536585365
Maldives,MDV,2002,71.92919512195122
Maldives,MDV,2003,72.80734146341464
Maldives,MDV,2004,73.61758536585366
Maldives,MDV,2005,74.33234146341465
Maldives,MDV,2006,74.9268536585366
Maldives,MDV,2007,75.39970731707318
Maldives,MDV,2008,75.75953658536586
Maldives,MDV,2009,76.01865853658538
Maldives,MDV,2010,76.20048780487807
Maldives,MDV,2011,76.33751219512195
Maldives,MDV,2012,76.46234146341465
Maldives,MDV,2013,76.60260975609756
Maldives,MDV,2014,76.77282926829268
Middle East & North Africa,MEA,1990,65.7982492697554
Middle East & North Africa,MEA,1991,66.37638493760934
Middle East & North Africa,MEA,1992,66.8397240304603
Middle East & North Africa,MEA,1993,67.30991430684308
Middle East & North Africa,MEA,1994,67.73836927197162
Middle East & North Africa,MEA,1995,68.16096435555798
Middle East & North Africa,MEA,1996,68.5279182014363
Middle East & North Africa,MEA,1997,68.85882668838575
Middle East & North Africa,MEA,1998,69.16471498069987
Middle East & North Africa,MEA,1999,69.4692706654944
Middle East & North Africa,MEA,2000,69.74451186201742
Middle East & North Africa,MEA,2001,70.01302744872557
Middle East & North Africa,MEA,2002,70.25542107050398
Middle East & North Africa,MEA,2003,70.4867245059446
Middle East & North Africa,MEA,2004,70.7250166837931
Middle East & North Africa,MEA,2005,70.94858867029991
Middle East & North Africa,MEA,2006,71.18618712648093
Middle East & North Africa,MEA,2007,71.41089045273337
Middle East & North Africa,MEA,2008,71.63543804462496
Middle East & North Africa,MEA,2009,71.8578295587437
Middle East & North Africa,MEA,2010,72.06995587842124
Middle East & North Africa,MEA,2011,72.26336721150037
Middle East & North Africa,MEA,2012,72.45396951375834
Middle East & North Africa,MEA,2013,72.65943881720216
Middle East & North Africa,MEA,2014,72.85437336002803
Mexico,MEX,1990,70.79573170731709
Mexico,MEX,1991,71.19097560975611
Mexico,MEX,1992,71.58582926829268
Mexico,MEX,1993,71.9778292682927
Mexico,MEX,1994,72.3638536585366
Mexico,MEX,1995,72.73978048780488
Mexico,MEX,1996,73.0989024390244
Mexico,MEX,1997,73.43714634146343
Mexico,MEX,1998,73.75141463414636
Mexico,MEX,1999,74.03924390243903
Mexico,MEX,2000,74.2997317073171
Mexico,MEX,2001,74.53348780487806
Mexico,MEX,2002,74.74470731707318
Mexico,MEX,2003,74.93751219512197
Mexico,MEX,2004,75.11548780487806
Mexico,MEX,2005,75.28209756097563
Mexico,MEX,2006,75.43878048780488
Mexico,MEX,2007,75.5879268292683
Mexico,MEX,2008,75.73246341463415
Mexico,MEX,2009,75.87741463414635
Mexico,MEX,2010,76.02678048780488
Mexico,MEX,2011,76.18565853658536
Mexico,MEX,2012,76.35409756097562
Mexico,MEX,2013,76.53265853658537
Mexico,MEX,2014,76.72185365853659
Marshall Islands,MHL,1999,67.50487804878048
Marshall Islands,MHL,2000,65.23902439024391
Middle income,MIC,1990,64.05628453514026
Middle income,MIC,1991,64.29546292761299
Middle income,MIC,1992,64.48101382204898
Middle income,MIC,1993,64.65227812195195
Middle income,MIC,1994,64.8839147484112
Middle income,MIC,1995,65.16644758566882
Middle income,MIC,1996,65.46907479523053
Middle income,MIC,1997,65.79429270889275
Middle income,MIC,1998,66.08121435736739
Middle income,MIC,1999,66.36153995508914
Middle income,MIC,2000,66.64690848432488
Middle income,MIC,2001,66.95630256319414
Middle income,MIC,2002,67.24085055376666
Middle income,MIC,2003,67.53624002948263
Middle income,MIC,2004,67.84286947885997
Middle income,MIC,2005,68.12836562282283
Middle income,MIC,2006,68.44653340893116
Middle income,MIC,2007,68.74921245005144
Middle income,MIC,2008,69.02859788140672
Middle income,MIC,2009,69.32617679603479
Middle income,MIC,2010,69.59529519795065
Middle income,MIC,2011,69.87254251861249
Middle income,MIC,2012,70.13324582932795
Middle income,MIC,2013,70.37045017487809
Middle income,MIC,2014,70.59735605822495
"Macedonia, FYR",MKD,1990,71.14763414634147
"Macedonia, FYR",MKD,1991,71.32565853658538
"Macedonia, FYR",MKD,1992,71.49473170731707
"Macedonia, FYR",MKD,1993,71.6709268292683
"Macedonia, FYR",MKD,1994,71.86031707317073
"Macedonia, FYR",MKD,1995,72.06680487804879
"Macedonia, FYR",MKD,1996,72.29229268292684
"Macedonia, FYR",MKD,1997,72.52914634146343
"Macedonia, FYR",MKD,1998,72.77034146341462
"Macedonia, FYR",MKD,1999,73.01046341463415
"Macedonia, FYR",MKD,2000,73.24219512195123
"Macedonia, FYR",MKD,2001,73.455756097561
"Macedonia, FYR",MKD,2002,73.64734146341463
"Macedonia, FYR",MKD,2003,73.81551219512195
"Macedonia, FYR",MKD,2004,73.96075609756099
"Macedonia, FYR",MKD,2005,74.0889024390244
"Macedonia, FYR",MKD,2006,74.20673170731709
"Macedonia, FYR",MKD,2007,74.3229512195122
"Macedonia, FYR",MKD,2008,74.44639024390244
"Macedonia, FYR",MKD,2009,74.5789512195122
"Macedonia, FYR",MKD,2010,74.72263414634146
"Macedonia, FYR",MKD,2011,74.87451219512195
"Macedonia, FYR",MKD,2012,75.03126829268294
"Macedonia, FYR",MKD,2013,75.18704878048781
"Macedonia, FYR",MKD,2014,75.34239024390244
Mali,MLI,1990,46.46470731707318
Mali,MLI,1991,46.836512195121955
Mali,MLI,1992,47.12346341463415
Mali,MLI,1993,47.34229268292684
Mali,MLI,1994,47.51160975609756
Mali,MLI,1995,47.6549756097561
Mali,MLI,1996,47.79746341463415
Mali,MLI,1997,47.966463414634156
Mali,MLI,1998,48.189487804878055
Mali,MLI,1999,48.489000000000004
Mali,MLI,2000,48.896439024390254
Mali,MLI,2001,49.43524390243903
Mali,MLI,2002,50.09636585365855
Mali,MLI,2003,50.859804878048784
Mali,MLI,2004,51.70107317073171
Mali,MLI,2005,52.57970731707317
Mali,MLI,2006,53.446804878048795
Mali,MLI,2007,54.2619268292683
Mali,MLI,2008,54.99514634146342
Mali,MLI,2009,55.63343902439025
Mali,MLI,2010,56.179804878048785
Mali,MLI,2011,56.654682926829274
Mali,MLI,2012,57.095
Mali,MLI,2013,57.535195121951226
Mali,MLI,2014,57.98626829268293
Malta,MLT,1990,75.17578048780487
Malta,MLT,1991,75.39019512195124
Malta,MLT,1992,75.83341463414634
Malta,MLT,1993,76.60243902439025
Malta,MLT,1994,76.9
Malta,MLT,1995,77.14146341463415
Malta,MLT,1996,77.14146341463415
Malta,MLT,1997,77.59024390243903
Malta,MLT,1998,77.3878048780488
Malta,MLT,1999,77.3
Malta,MLT,2000,78.2
Malta,MLT,2001,78.84390243902439
Malta,MLT,2002,78.73902439024391
Malta,MLT,2003,78.54634146341465
Malta,MLT,2004,79.25365853658539
Malta,MLT,2005,79.3
Malta,MLT,2006,79.43902439024392
Malta,MLT,2007,79.79268292682927
Malta,MLT,2008,79.63658536585366
Malta,MLT,2009,80.24146341463415
Malta,MLT,2010,81.39756097560976
Malta,MLT,2011,80.74634146341464
Malta,MLT,2012,80.74634146341464
Malta,MLT,2013,81.74634146341464
Malta,MLT,2014,81.74634146341464
Myanmar,MMR,1990,58.69417073170732
Myanmar,MMR,1991,59.04848780487806
Myanmar,MMR,1992,59.396317073170735
Myanmar,MMR,1993,59.73917073170732
Myanmar,MMR,1994,60.07704878048781
Myanmar,MMR,1995,60.41143902439025
Myanmar,MMR,1996,60.7459024390244
Myanmar,MMR,1997,61.0799024390244
Myanmar,MMR,1998,61.41443902439025
Myanmar,MMR,1999,61.74897560975611
Myanmar,MMR,2000,62.078
Myanmar,MMR,2001,62.398951219512206
Myanmar,MMR,2002,62.70731707317074
Myanmar,MMR,2003,63.002073170731705
Myanmar,MMR,2004,63.28321951219512
Myanmar,MMR,2005,63.55526829268293
Myanmar,MMR,2006,63.82424390243903
Myanmar,MMR,2007,64.09368292682927
